,price,address,house_type,bedroom
517,"£259,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Detached,×4
518,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Cottage,×2
519,"£295,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Detached Bungalow,×3
520,"£79,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Semi-Detached,×2
521,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48-49 The Galleries Washington Centre, Washington, Tyne and Wear, NE38 7SD",Terraced,×5
522,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Flat,×3
523,"£295,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 Belle Vue Crescent,
Sunderland,
SR2 7SH",Detached,×3
524,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Semi-Detached,×3
525,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Town House,×3
526,"£259,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Semi-Detached,×4
527,"£205,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","12 Blandford Place,
Seaham,
SR7 7EL",Detached,×3
528,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Beaconsfield Road, Low Fell, Gateshead, NE9 5EU",Apartment,×2
529,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Detached,×4
530,"£109,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Semi-Detached,×2
531,"£169,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Terraced,×4
532,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Detached,×3
533,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Terraced,×3
534,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",Semi-Detached,×3
535,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Semi-Detached Bungalow,×2
536,"£895,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1-2 Blue Coat Buildings,
Durham City,
DH1 1RF",Detached,×7
537,"£79,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Flat,×2
538,"£72,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Ground Flat,×2
539,"£210,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 Belle Vue Crescent,
Sunderland,
SR2 7SH",Semi-Detached,×3
540,"£87,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Semi-Detached,×2
541,"£72,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Semi-Detached,×2
542,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","478 Durham Road
Low Fell
Gateshead
NE9 6BP
 ",Ground Flat,×1
543,"£169,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Semi-Detached,×3
544,"£209,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×4
545,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Terraced,×3
546,"£69,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Flat,×1
547,"£71,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sovereign House,
361 King Street
Hammersmith
London
W6 9NA",Semi-Detached,×3
548,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Ilfracombe Gardens,
Whitley Bay,
NE26 3ND",Flat,×2
549,"£450,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",Detached,×4
550,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Semi-Detached,×3
551,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","51 Fawcett Street,
Sunderland,
SR1 1RS",Terraced,×3
552,"£495,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Detached,×4
553,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K1 
The Galleries
Washington Centre
Washington
NE38 7SD 
",Terraced,×1
554,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Semi-Detached,×3
555,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,End of Terrace,×4
556,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Bungalow,×2
557,"£169,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Semi-Detached Bungalow,×2
558,"£345,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Struan Terrace,
East Boldon,
NE36 0EA",Semi-Detached,×4
559,"£50,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","84 Park View,
Whitley Bay,
NE26 2TH",Flat,×1
560,"£60,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Semi-Detached,×2
561,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Terraced,×8
562,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Flat,×2
563,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Semi-Detached,×2
564,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×4
565,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Terraced,×3
566,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",Terraced,×3
567,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",Semi-Detached,×3
568,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Apartment,×2
569,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Town House,×4
570,"£109,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",End of Terrace,×3
571,"£89,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Maisonette,×3
572,"£229,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Terraced,×3
573,"£215,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Apartment,×2
574,"£395,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Willow House, Durham",Detached,×4
575,"£265,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Semi-Detached,×3
576,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","43 Front Street,
Cleadon,
Sunderland,
SR6 7PG",Flat,×3
577,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","478 Durham Road
Low Fell
Gateshead
NE9 6BP
 ",Semi-Detached Bungalow,×2
578,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Semi-Detached,×3
579,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Semi-Detached,×3
580,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Terraced,×3
581,"£50,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Flat,×2
582,"£30,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Apartment,×1
583,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","First Floor, 
50 St. Mary Axe,
London,
EC3A 8FR",Terraced,×3
584,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sovereign House,
361 King Street
Hammersmith
London
W6 9NA",Terraced Bungalow,×2
585,"£207,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Semi-Detached Bungalow,×2
586,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","73 Station Road,
Hebburn,
Tyne & Wear,
NE31 1LA",Terraced,×3
587,"£49,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Flat,×1
588,"£595,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48 
 Frederick Street
Sunderland
SR1 1NF ",Detached,×4
589,"£50,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Terraced,×3
590,"£800,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Georges House, 56 Peter St, Manchester M2 3NQ",Apartment,×3
591,"£30,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Mr Investa,
Blue Tower, MediaCityUK, 
M50 2ST",Studio,×1
592,"£237,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Detached,×3
593,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Flat,×3
594,"£219,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Terraced,×3
595,"£895,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Detached,×6
596,"£49,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Flat,×2
597,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Terraced,×3
598,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","500-502 Durham Road,
Low Fell,
Gateshead,
NE9 6HU",Semi-Detached Bungalow,×2
599,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×2
600,"£109,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","63 Church Way,
North Shields
NE29 0AE",Terraced,×2
601,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
602,"£89,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Terraced,×3
603,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Bungalow,×2
604,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Detached,×3
605,"£79,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Terraced Bungalow,×2
606,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Suite 4, Building 4, Hatters Lane, Watford, WD18 8YF",Semi-Detached,×2
607,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Terraced,×3
608,"£340,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Semi-Detached,×4
609,"£134,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Terraced Bungalow,×2
610,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Semi-Detached,×2
611,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 - 146, Fowler Street,
South Shields,
NE33 1PZ",Maisonette,×3
612,"£89,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sylvester Properties 
5-7 Station Road,
Stanley 
County Durham 
DH9 0JL",Terraced,×3
613,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×3
614,"£229,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Vicarage Close,
Silksworth,
Sunderland,
SR3",Detached,×3
615,"£30,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Flat,×1
616,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","  
 
2a Hawkeys Lane
North Shields
NE29 0JF 
 ",Terraced,×3
617,"£290,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Detached,×3
618,"£259,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Semi-Detached Bungalow,×2
619,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Springbok Properties Nationwide
Suite 7N
Trafford House
Chester Road
Old Trafford
M32 0RS",Terraced,×2
620,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×3
621,"£219,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Detached,×3
622,"£194,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Semi-Detached,×3
623,"£47,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Flat,×2
624,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2A Station Terrace,
East Boldon,
Tyne & Wear
NE36 0LJ",Flat,×2
625,"£50,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Terraced,×3
626,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","43 Front Street,
Cleadon,
Sunderland,
SR6 7PG",Terraced,×2
627,"£399,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Detached,×5
628,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Bungalow,×3
629,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Terraced,×4
630,"£109,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Terraced,×3
631,"£35,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Flat,×3
632,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Terraced,×2
633,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Terraced,×3
634,"£134,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Imperial Buildings
1 Church Street 
Houghton Le Spring
DH4 4DJ ",Town House,×3
635,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Terraced,×2
636,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Flat,×4
637,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Terraced,×3
638,"£245,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Semi-Detached,×3
639,"£205,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Apartment,×1
640,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Terraced,×3
641,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Springbok Properties Nationwide
Suite 7N
Trafford House
Chester Road
Old Trafford
M32 0RS",Semi-Detached,×2
642,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Semi-Detached,×2
643,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Semi-Detached,×3
644,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",End of Terrace,×3
645,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11b Sea Road,
Fulwell,
Sunderland,
SR6 9BP",Apartment,×2
646,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Semi-Detached,×3
647,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Bungalow,×3
648,"£320,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hartleyburn Avenue,
Hebburn,
NE31",Detached,×4
649,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Flat,×2
650,"£125,996Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Detached,×3
651,"£121,096Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Semi-Detached,×3
652,"£101,496Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Semi-Detached,×3
653,"£101,496Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Semi-Detached,×3
654,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Bungalow,×2
655,"£369,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Terraced,×4
656,"£72,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Station Terrace,
East Boldon,
NE36 0LJ",Apartment,×1
657,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","121 Newgate Street,
Bishop Auckland,
DL14 7EN",Terraced,×2
658,"£104,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Terraced,×2
659,"£995,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",House,×5
660,"£425,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48 
 Frederick Street
Sunderland
SR1 1NF ",House,×6
661,"£225,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Benedicts Way,
Ryhope,
Sunderland,
Tyne and Wear
SR2 0NY",End of Terrace,×3
662,"£227,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Benedicts Way,
Ryhope,
Sunderland,
Tyne and Wear
SR2 0NY",End of Terrace,×3
663,"£299,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Benedicts Way,
Ryhope,
Sunderland,
Tyne and Wear
SR2 0NY",Detached,×4
664,"£362,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Adair Way, 
Hebburn, 
Tyne & Wear, 
NE31 2HQ",Detached,×4
665,"£289,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Adair Way, 
Hebburn, 
Tyne & Wear, 
NE31 2HQ",Detached,×4
666,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Flat,×2
667,"£94,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K The Galleries,
Washington Centre,
Washington,
NE38 7SD",End of Terrace,×3
668,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×2
669,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","63 Church Way,
North Shields
NE29 0AE",Flat,×2
670,"£93,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Struan Terrace,
East Boldon,
NE36 0EA",Apartment,×1
671,"£149,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","44 Sea Road,
Sunderland,
SR6 9BX",End of Terrace,×3
672,"£995,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","95 High Street
Gosforth
Newcastle Upon Tyne
NE3 4AA ",Detached,×5
673,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Semi-Detached Bungalow,×2
674,"£50,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Apartment,×2
675,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Semi-Detached,×3
676,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Flat,×2
677,"£109,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Apartment,×2
678,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Apartment,×2
679,"£60,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Kingfisher Way 
Silverlink Business Park
Wallsend
NE28 9NY",Flat,×3
680,"£295,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",Bungalow,×2
681,"£209,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Semi-Detached,×4
682,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Semi-Detached,×4
683,"£89,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×3
684,"£59,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","121 Newgate Street,
Bishop Auckland,
DL14 7EN",Terraced,×2
